record_type,source_workbook_id,source_workbook,source_sheet,source_vintage,source_agency_name,agency_identity_status,canonical_agency_id,canonical_agency_name,identity_mapping_basis,fiscal_year,measure,publisher_measure,source_cell,value,unit,unit_label,value_status,source_raw_value,source_footnote_markers,source_comment,value_in_usd,value_in_usd_status,conversion_factor
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1981,full_time_positions,Actual Full-Time Positions,AQ63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1982,full_time_positions,Actual Full-Time Positions,AP63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1983,full_time_positions,Actual Full-Time Positions,AO63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1984,full_time_positions,Actual Full-Time Positions,AN63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1985,full_time_positions,Actual Full-Time Positions,AM63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1986,full_time_positions,Actual Full-Time Positions,AL63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1987,full_time_positions,Actual Full-Time Positions,AK63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1988,full_time_positions,Actual Full-Time Positions,AJ63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1989,full_time_positions,Actual Full-Time Positions,AI63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1990,full_time_positions,Actual Full-Time Positions,AH63,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1991,full_time_positions,Actual Full-Time Positions,AG63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1992,full_time_positions,Actual Full-Time Positions,AF63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1993,full_time_positions,Actual Full-Time Positions,AE63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1994,full_time_positions,Actual Full-Time Positions,AD63,3.0,positions,positions,value,3,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1995,full_time_positions,Actual Full-Time Positions,AC63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1996,full_time_positions,Actual Full-Time Positions,AB63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1997,full_time_positions,Actual Full-Time Positions,AA63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1998,full_time_positions,Actual Full-Time Positions,Z63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1999,full_time_positions,Actual Full-Time Positions,Y63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2000,full_time_positions,Actual Full-Time Positions,X63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2001,full_time_positions,Actual Full-Time Positions,W63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2002,full_time_positions,Actual Full-Time Positions,V63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2003,full_time_positions,Actual Full-Time Positions,U63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2004,full_time_positions,Actual Full-Time Positions,T63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2005,full_time_positions,Actual Full-Time Positions,S63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2006,full_time_positions,Actual Full-Time Positions,R63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2007,full_time_positions,Actual Full-Time Positions,Q63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2008,full_time_positions,Actual Full-Time Positions,P63,5.0,positions,positions,value,5,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2009,full_time_positions,Actual Full-Time Positions,O63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2010,full_time_positions,Actual Full-Time Positions,N63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2011,full_time_positions,Actual Full-Time Positions,M63,3.0,positions,positions,value,3,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2012,full_time_positions,Actual Full-Time Positions,L63,4.0,positions,positions,value,4,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2013,full_time_positions,Actual Full-Time Positions,K63,6.0,positions,positions,value,6,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2014,full_time_positions,Actual Full-Time Positions,J63,6.0,positions,positions,value,6,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2015,full_time_positions,Actual Full-Time Positions,I63,7.0,positions,positions,value,7,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2016,full_time_positions,Actual Full-Time Positions,H63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2017,full_time_positions,Actual Full-Time Positions,G63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2018,full_time_positions,Actual Full-Time Positions,F63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2019,full_time_positions,Actual Full-Time Positions,E63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2020,full_time_positions,Actual Full-Time Positions,D63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2021,full_time_positions,Actual Full-Time Positions,C63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,2022,full_time_positions,Actual Full-Time Positions,B63,8.0,positions,positions,value,8,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1980,full_time_positions,Actual Full-Time Positions,AR33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1981,full_time_positions,Actual Full-Time Positions,AQ33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1982,full_time_positions,Actual Full-Time Positions,AP33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1983,full_time_positions,Actual Full-Time Positions,AO33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1984,full_time_positions,Actual Full-Time Positions,AN33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1985,full_time_positions,Actual Full-Time Positions,AM33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1986,full_time_positions,Actual Full-Time Positions,AL33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1987,full_time_positions,Actual Full-Time Positions,AK33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1988,full_time_positions,Actual Full-Time Positions,AJ33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1989,full_time_positions,Actual Full-Time Positions,AI33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1990,full_time_positions,Actual Full-Time Positions,AH33,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civilian Complaint Review Board,exact,civilian-complaint-review-board,Civilian Complaint Review Board,shared_agency_identity_canonical_surface,1991,full_time_positions,Actual Full-Time Positions,AG33,0.0,positions,positions,value,0,,,,,
